episode,reward,length,global_step
0,-348.3539,81,81
1,-323.277466,136,217
2,-287.167849,134,351
3,-499.269214,119,470
4,-351.459471,84,554
5,-448.841755,93,647
6,-349.581645,109,756
7,-17.950978,118,874
8,-61.220398,65,939
9,-480.443374,105,1044
10,-210.703962,82,1126
11,-511.033619,113,1239
12,-487.718139,117,1356
13,-294.33209,90,1446
14,-53.134208,104,1550
15,-148.16597,158,1708
16,-130.194944,101,1809
17,-299.928415,167,1976
18,26.211148,98,2074
19,-76.055131,181,2255
20,-438.4091,91,2346
21,-59.551257,66,2412
22,-172.865254,110,2522
23,-368.720337,96,2618
24,-38.560908,71,2689
25,-242.625701,87,2776
26,-323.079661,89,2865
27,-386.025639,92,2957
28,-110.940861,236,3193
29,-215.440161,120,3313
30,-396.600634,97,3410
31,-69.393673,77,3487
32,-162.536447,133,3620
33,-392.391752,117,3737
34,-350.970566,114,3851
35,-137.719762,143,3994
36,-340.482961,145,4139
37,-209.096389,99,4238
38,-138.985268,124,4362
39,-146.566912,90,4452
40,-162.575705,121,4573
41,-663.203529,89,4662
42,-93.681546,111,4773
43,-50.790719,105,4878
44,-356.653786,91,4969
45,-260.200985,110,5079
46,-328.643579,103,5182
47,-38.153462,116,5298
48,-123.973923,161,5459
49,-252.977333,79,5538
50,-160.785955,160,5698
51,-262.557011,100,5798
52,-253.016951,93,5891
53,-270.198936,95,5986
54,-351.826241,129,6115
55,-33.700609,138,6253
56,-351.898756,121,6374
57,-84.491894,239,6613
58,-52.826678,62,6675
59,-117.852099,74,6749
60,-196.133001,122,6871
61,-145.951216,81,6952
62,-195.091904,145,7097
63,-111.866074,89,7186
64,-387.414773,82,7268
65,-204.3166,159,7427
66,-440.716979,111,7538
67,-87.331699,79,7617
68,-289.254335,136,7753
69,-358.003511,96,7849
70,-108.789902,112,7961
71,-78.419537,75,8036
72,-196.082504,105,8141
73,-337.080593,102,8243
74,-245.341544,115,8358
75,-40.342522,98,8456
76,-235.266742,188,8644
77,-309.45225,77,8721
78,-173.778137,200,8921
79,-171.900965,112,9033
80,-100.460804,104,9137
81,-99.860608,100,9237
82,-457.450236,203,9440
83,-206.55976,163,9603
84,-46.807598,87,9690
85,-398.281938,145,9835
86,-287.028366,95,9930
