episode,reward,length,global_step
0,-432.275832,135,135
1,-382.26396,102,237
2,-515.275831,100,337
3,-46.225193,143,480
4,-377.381089,118,598
5,-392.285397,111,709
6,-348.466553,124,833
7,-202.026408,70,903
8,-454.196356,115,1018
9,-106.841604,71,1089
10,-462.302681,81,1170
11,-322.774008,88,1258
12,-462.307115,96,1354
13,-441.943567,103,1457
14,-417.938357,92,1549
15,-335.268558,73,1622
16,-132.650721,76,1698
17,-238.797449,96,1794
18,-100.286505,76,1870
19,-58.188931,93,1963
20,-457.026758,175,2138
21,-445.487619,129,2267
22,-91.026475,107,2374
23,-340.762731,109,2483
24,-178.797763,119,2602
25,-317.644397,117,2719
26,-252.339995,155,2874
27,-346.129557,96,2970
28,-124.835239,116,3086
29,-168.307629,116,3202
30,-321.103674,95,3297
31,-422.578777,203,3500
32,-13.319424,93,3593
33,-67.645794,98,3691
34,-37.345192,157,3848
35,-187.95983,147,3995
36,-54.45738,92,4087
37,-94.26956,201,4288
38,-60.208953,96,4384
39,-174.945269,93,4477
40,-240.438913,113,4590
41,-61.000334,96,4686
42,-62.395064,105,4791
43,-119.903082,100,4891
44,-197.999957,107,4998
45,-85.511225,101,5099
46,-431.773148,128,5227
47,-141.608758,175,5402
48,-437.193121,99,5501
49,-198.285567,122,5623
50,-110.316554,140,5763
51,-495.175677,162,5925
52,-172.423221,113,6038
53,-300.188917,143,6181
54,-219.415685,94,6275
55,-239.888638,130,6405
56,-280.754309,89,6494
57,-291.900738,93,6587
58,-274.701842,134,6721
59,-195.912849,136,6857
60,-124.222826,78,6935
61,-57.306066,113,7048
62,-124.843444,92,7140
63,-189.909823,117,7257
64,-109.275586,107,7364
65,-215.34896,156,7520
66,-435.509189,144,7664
67,-334.02617,110,7774
68,-324.877323,155,7929
69,-282.725507,210,8139
70,-384.099714,122,8261
71,-308.327615,170,8431
72,-74.879325,96,8527
73,-294.76661,84,8611
74,-99.132354,83,8694
75,-181.832217,117,8811
76,-149.994888,151,8962
77,-325.665234,143,9105
78,-205.778451,92,9197
79,-404.906581,153,9350
80,-193.16638,137,9487
81,-298.696748,139,9626
82,-308.766709,118,9744
83,-81.115496,101,9845
84,-83.298706,115,9960
85,-327.347988,147,10107
86,-95.134877,107,10214
87,-64.690789,83,10297
88,-147.397724,140,10437
89,-159.502146,114,10551
90,-198.44273,119,10670
91,-570.335657,153,10823
92,-186.872605,171,10994
93,-55.958567,74,11068
94,-93.789495,100,11168
95,-99.784884,79,11247
96,-255.164608,176,11423
97,-356.730501,134,11557
98,-124.457144,118,11675
99,-268.76307,166,11841
100,-158.241651,134,11975
101,-14.368229,123,12098
102,-187.711248,113,12211
103,-256.166373,139,12350
104,-325.223866,126,12476
105,-231.202149,120,12596
106,-69.623578,97,12693
107,-54.703057,129,12822
108,-179.203403,144,12966
109,-296.172052,110,13076
110,-21.884858,135,13211
111,-299.186917,142,13353
112,-74.230069,75,13428
113,-219.717262,116,13544
114,-64.157235,99,13643
115,-72.372224,86,13729
116,-203.574291,163,13892
117,-182.159884,94,13986
118,-367.246266,116,14102
119,-70.499854,142,14244
120,-43.346413,128,14372
121,-159.099314,268,14640
122,-59.369386,200,14840
123,-142.014,132,14972
124,-55.375189,232,15204
125,-237.858936,86,15290
126,-232.670638,106,15396
127,-155.899062,106,15502
128,-210.3541,139,15641
129,-343.962698,242,15883
130,-106.623749,98,15981
131,-191.591312,146,16127
132,-408.378214,126,16253
133,-20.985359,184,16437
134,-167.949519,96,16533
135,-186.511447,121,16654
136,-385.355048,182,16836
137,-45.2949,190,17026
138,-364.314733,152,17178
139,-25.897827,137,17315
140,-174.23564,111,17426
141,-80.302251,138,17564
142,-368.521706,211,17775
143,-463.254183,159,17934
144,23.290967,119,18053
145,-270.258933,180,18233
146,-54.023546,189,18422
147,-15.452355,98,18520
148,-74.505125,143,18663
149,-365.767554,171,18834
150,-289.51098,162,18996
151,-47.624429,132,19128
152,-62.619805,86,19214
153,-139.990653,112,19326
154,-0.73136,112,19438
155,-407.713129,167,19605
156,-208.098067,126,19731
157,-1.807993,102,19833
