episode,reward,length,global_step
0,-538.513311,153,153
1,-346.26129,94,247
2,-174.676063,107,354
3,-66.15672,86,440
4,-275.714073,101,541
5,-156.19847,109,650
6,-188.918962,93,743
7,-264.157721,72,815
8,-97.534993,111,926
9,-44.319765,86,1012
10,-85.427752,93,1105
11,-152.531395,115,1220
12,-310.859529,104,1324
13,-363.893612,120,1444
14,-213.06705,171,1615
15,-93.548284,164,1779
16,-161.23893,105,1884
17,-449.853417,90,1974
18,-93.344664,74,2048
19,-189.130699,93,2141
20,-499.948621,100,2241
21,-506.207193,133,2374
22,-303.055335,136,2510
23,-39.867566,71,2581
24,-96.32269,92,2673
25,-278.060138,74,2747
26,-59.999862,156,2903
27,-181.297021,148,3051
28,-405.165183,134,3185
29,-176.367845,130,3315
30,-65.144572,134,3449
31,-448.89363,135,3584
32,-22.687002,87,3671
33,-68.901822,100,3771
34,-474.859493,125,3896
35,-172.043917,89,3985
36,-382.431339,85,4070
37,-285.373159,111,4181
38,-293.097326,96,4277
39,-345.135052,160,4437
40,-139.447907,104,4541
41,-242.333717,153,4694
42,-98.965386,167,4861
43,-341.779582,113,4974
44,-289.301574,157,5131
45,-215.337734,156,5287
46,-496.4132,99,5386
47,-132.908057,93,5479
48,-93.056626,184,5663
49,-72.130538,100,5763
50,-82.152352,73,5836
51,-279.071808,112,5948
52,-81.194977,96,6044
53,-133.710374,86,6130
54,-359.058074,158,6288
55,-59.342087,90,6378
56,-350.482008,132,6510
57,-183.887275,137,6647
58,-330.45387,89,6736
59,-89.277498,115,6851
60,-78.707593,96,6947
61,-269.731766,93,7040
62,-307.228307,97,7137
63,33.645207,1000,8137
64,-124.572994,85,8222
65,-259.072977,156,8378
66,-199.141259,147,8525
67,-454.509019,140,8665
68,-99.450783,122,8787
69,-102.766102,80,8867
70,-244.378384,111,8978
71,-251.453017,71,9049
72,-54.590487,85,9134
73,-345.934829,81,9215
74,-400.076175,191,9406
75,-110.866386,125,9531
76,-47.907598,94,9625
77,-335.710571,123,9748
78,-423.468471,85,9833
79,-365.554061,118,9951
80,-586.603626,86,10037
81,-336.272277,102,10139
82,-66.418023,82,10221
83,-349.194128,89,10310
84,-122.874488,97,10407
85,22.1266,216,10623
86,-333.41935,114,10737
87,-55.124312,99,10836
88,-226.017708,103,10939
89,-500.4368,112,11051
90,-193.582836,90,11141
91,-106.480831,71,11212
92,-253.734925,110,11322
93,-85.401154,100,11422
94,-273.769005,112,11534
95,-266.320666,109,11643
96,-215.226578,155,11798
97,-193.22258,108,11906
98,-316.246992,123,12029
99,-24.142871,72,12101
100,-408.746388,110,12211
101,-352.763504,109,12320
102,-22.773758,88,12408
103,-274.601372,91,12499
104,-170.514328,112,12611
105,-196.819029,127,12738
106,-107.210366,142,12880
107,-94.950133,95,12975
108,-222.253734,156,13131
109,-157.194556,80,13211
110,-366.158733,153,13364
111,-239.931783,122,13486
112,-130.223777,82,13568
113,-32.311021,72,13640
114,-328.234494,76,13716
115,-41.016121,87,13803
116,-295.222434,89,13892
117,-68.576345,140,14032
118,-346.401712,114,14146
119,-163.31086,87,14233
120,-273.764848,105,14338
121,-62.801849,119,14457
122,-74.651978,138,14595
123,-228.217856,102,14697
124,-83.768464,168,14865
125,-123.122747,139,15004
126,-238.677402,110,15114
127,-112.944719,128,15242
128,-422.442666,169,15411
129,-150.076173,94,15505
130,-210.919423,112,15617
131,-290.507889,107,15724
132,-597.695394,185,15909
133,-146.392131,102,16011
134,-341.204905,79,16090
135,-198.044212,112,16202
136,-401.592219,139,16341
137,-169.218576,104,16445
138,-137.808536,119,16564
139,-344.05237,142,16706
140,-64.771005,69,16775
141,-157.900527,109,16884
142,-66.867593,101,16985
143,-120.35321,145,17130
144,-143.802444,88,17218
145,-234.321567,115,17333
146,-42.690199,106,17439
147,-146.432133,108,17547
148,-34.590705,84,17631
149,-213.975957,93,17724
150,-86.754895,82,17806
151,-161.96997,111,17917
152,-47.908645,84,18001
153,-216.936633,126,18127
154,-264.103716,165,18292
155,-129.004154,81,18373
156,-197.82613,121,18494
157,-117.334817,133,18627
158,-180.270116,112,18739
159,-374.455577,97,18836
160,-157.560792,147,18983
161,-67.572293,79,19062
162,-96.477528,95,19157
163,-130.256543,82,19239
164,-172.394007,120,19359
165,-55.374978,84,19443
166,-127.305073,85,19528
167,-287.767122,89,19617
168,-353.911402,143,19760
169,-108.857199,126,19886
170,-34.017478,78,19964
171,-100.71445,134,20098
172,-96.623703,98,20196
173,-73.950048,65,20261
174,-173.04491,106,20367
175,-282.181717,127,20494
176,-93.904226,141,20635
177,-151.501413,111,20746
178,-190.358264,126,20872
179,-119.279283,122,20994
180,-103.731762,174,21168
181,-114.630208,92,21260
182,-30.11419,156,21416
183,-170.32203,119,21535
184,-187.171547,110,21645
185,-120.702097,90,21735
186,-83.476274,75,21810
187,-256.013256,102,21912
188,-114.438222,80,21992
189,-103.617376,110,22102
190,-80.948817,94,22196
191,-210.664513,155,22351
192,-180.703695,103,22454
193,-46.909525,83,22537
194,-107.580706,129,22666
195,-47.973184,141,22807
196,-306.520357,187,22994
197,-136.397572,162,23156
198,-236.304968,143,23299
199,-115.542096,94,23393
200,-32.998762,76,23469
201,-189.229111,104,23573
202,-84.656642,108,23681
203,-237.761688,96,23777
204,-189.643338,110,23887
205,-105.856322,103,23990
206,-45.903148,75,24065
207,-260.387305,130,24195
208,-65.814511,143,24338
209,-276.952711,129,24467
210,-55.613636,75,24542
211,-131.297423,86,24628
212,-88.006157,73,24701
213,-76.33116,96,24797
214,-104.45134,83,24880
215,-266.1902,143,25023
216,-185.464491,115,25138
217,-403.780346,155,25293
218,-203.827111,139,25432
219,-93.58984,117,25549
220,-88.479582,189,25738
221,-323.994682,109,25847
222,-71.798701,89,25936
223,-299.252285,114,26050
224,-69.097844,82,26132
225,-139.073624,136,26268
226,-416.211314,96,26364
227,-30.927924,73,26437
228,-123.706025,86,26523
229,-277.923526,159,26682
230,-258.850508,120,26802
231,-349.060738,175,26977
232,-206.497505,90,27067
233,-39.948062,142,27209
234,-125.665122,135,27344
235,-296.995581,145,27489
236,-232.362521,96,27585
237,-96.109315,74,27659
238,-97.391348,143,27802
239,-56.005035,78,27880
240,-201.288198,184,28064
241,-234.154041,157,28221
242,-277.541831,98,28319
243,-193.83682,94,28413
244,-102.352882,224,28637
