episode,reward,length,global_step
0,-432.275832,135,135
1,-382.26396,102,237
2,-515.275831,100,337
3,-46.225193,143,480
4,-377.381089,118,598
5,-392.285397,111,709
6,-348.466553,124,833
7,-202.026408,70,903
8,-454.196356,115,1018
9,-106.841604,71,1089
10,-462.302681,81,1170
11,-322.774008,88,1258
12,-462.307115,96,1354
13,-441.943567,103,1457
14,-417.938357,92,1549
15,-335.268558,73,1622
16,-132.650721,76,1698
17,-238.797449,96,1794
18,-100.286505,76,1870
19,-58.188931,93,1963
20,-495.278985,174,2137
21,-525.482736,93,2230
22,-348.868039,91,2321
23,-80.246723,143,2464
24,-247.224676,188,2652
25,-268.020161,96,2748
26,-105.936109,105,2853
27,-152.310272,85,2938
28,-425.175545,130,3068
29,-17.764369,78,3146
30,-300.638172,99,3245
31,-227.103266,90,3335
32,-246.873031,88,3423
33,-96.318808,163,3586
34,-440.284066,172,3758
35,-74.246618,100,3858
36,-504.943702,149,4007
37,-362.868672,111,4118
38,-156.573402,81,4199
39,-93.592925,88,4287
40,-130.008624,219,4506
41,-293.555432,135,4641
42,-396.809481,90,4731
43,-342.319093,111,4842
44,-46.456706,71,4913
45,-198.985117,129,5042
46,-231.846641,144,5186
47,-55.600116,92,5278
48,-13.536938,96,5374
49,-538.380485,141,5515
50,-238.611989,128,5643
51,-446.537404,92,5735
52,-616.75859,106,5841
53,-272.757741,104,5945
54,-274.224689,117,6062
55,-628.559126,119,6181
56,-128.195196,88,6269
57,-427.062329,150,6419
58,-539.343905,106,6525
59,-30.70831,78,6603
60,-93.129158,110,6713
61,-231.989339,103,6816
62,-373.956546,94,6910
63,-192.240752,98,7008
64,-275.860066,88,7096
65,-274.485964,118,7214
66,-532.436699,186,7400
67,-100.962353,111,7511
68,-308.222154,91,7602
69,-101.395175,98,7700
70,-260.04269,119,7819
71,-74.777998,122,7941
72,-308.300049,87,8028
73,-416.697623,117,8145
74,-13.016111,103,8248
75,-151.34872,197,8445
76,-106.748375,138,8583
77,-69.841351,95,8678
78,-299.804784,87,8765
79,-214.049982,130,8895
80,-171.032058,78,8973
81,-457.526282,163,9136
82,-92.190932,84,9220
83,-57.825918,71,9291
84,-40.412395,129,9420
85,-179.792464,133,9553
86,-208.503579,135,9688
87,-99.321216,69,9757
88,-293.162658,109,9866
89,-147.791216,112,9978
90,-281.835868,140,10118
91,-184.250005,111,10229
92,-63.814096,78,10307
93,-249.102892,89,10396
94,-258.706401,141,10537
95,-467.277385,101,10638
96,-196.848381,84,10722
97,-348.354026,97,10819
98,-41.634885,131,10950
99,-195.85205,145,11095
100,-257.443559,101,11196
101,-225.563685,100,11296
102,-76.219196,114,11410
103,-172.078595,107,11517
104,-137.532786,128,11645
105,-94.827862,99,11744
106,-296.696115,156,11900
107,-34.765215,123,12023
108,-305.519351,93,12116
109,-78.394106,109,12225
110,-52.158423,75,12300
111,-172.977859,98,12398
112,-94.028174,80,12478
113,-361.076987,87,12565
114,-65.586848,87,12652
115,-226.282793,132,12784
116,-176.195708,106,12890
117,-115.129258,184,13074
118,-50.871227,88,13162
119,-93.031583,130,13292
120,-263.069846,141,13433
121,-293.787864,180,13613
122,-285.966556,141,13754
123,-55.527614,82,13836
124,-188.519739,85,13921
125,-265.412954,135,14056
126,-79.346796,94,14150
127,-216.556363,144,14294
128,-213.03847,124,14418
129,-153.937788,133,14551
130,-272.598933,197,14748
131,-246.307911,137,14885
132,-314.745561,86,14971
133,-142.361628,115,15086
134,-268.139353,106,15192
135,-371.275937,86,15278
136,-223.516381,132,15410
137,-104.656231,77,15487
138,-87.972086,195,15682
139,-260.944409,112,15794
140,-55.431905,80,15874
141,-107.277613,64,15938
142,-102.785806,96,16034
143,-188.603365,110,16144
144,-460.910474,139,16283
145,-364.761045,135,16418
146,-139.406218,115,16533
147,-394.174752,119,16652
148,-52.100377,111,16763
149,-216.695915,139,16902
150,-137.09543,128,17030
151,-332.601967,80,17110
152,-265.817034,109,17219
153,-484.904835,119,17338
154,-128.006998,133,17471
155,-97.728807,118,17589
156,-114.827237,115,17704
157,-313.574054,98,17802
