episode,reward,length,global_step
0,-106.561271,100,100
1,-162.338197,114,214
2,-197.519487,109,323
3,-20.858364,195,518
4,-118.972789,231,749
5,-102.760043,150,899
6,-268.750466,237,1136
7,-382.709237,105,1241
8,-330.422802,172,1413
9,-175.157852,222,1635
10,-194.64753,163,1798
11,-126.731381,189,1987
12,-103.672297,180,2167
13,-258.207382,270,2437
14,-98.339547,182,2619
15,-17.469111,231,2850
16,-56.521003,175,3025
17,-151.35833,534,3559
18,-117.351798,783,4342
19,-180.414434,340,4682
20,-161.111963,308,4990
21,-153.564838,344,5334
22,-70.184973,437,5771
23,-65.819695,260,6031
24,-445.364191,380,6411
25,-66.140451,1000,7411
26,170.705028,612,8023
27,-61.654597,739,8762
28,-87.653188,1000,9762
29,-96.717844,1000,10762
30,-32.676951,87,10849
31,-73.025049,1000,11849
32,-81.010691,97,11946
33,-102.193839,120,12066
34,-98.883171,80,12146
35,-229.853437,254,12400
36,-226.476369,431,12831
37,-59.550417,214,13045
38,-138.303984,218,13263
39,-32.14769,478,13741
40,-166.068939,573,14314
41,-110.608983,657,14971
42,-106.569936,1000,15971
43,-112.305233,1000,16971
44,-32.285242,1000,17971
45,-86.226272,1000,18971
46,-63.978228,1000,19971
47,-29.113668,1000,20971
48,-99.235499,1000,21971
49,-201.867784,830,22801
50,-84.793853,1000,23801
51,-106.233202,1000,24801
52,-146.022164,116,24917
53,-101.934211,191,25108
54,-175.843925,131,25239
55,-120.559751,1000,26239
56,-133.878931,188,26427
57,-110.862461,1000,27427
58,-271.46864,157,27584
59,-413.680823,152,27736
60,-238.933938,227,27963
61,-157.88721,249,28212
62,159.303079,730,28942
63,-56.930827,1000,29942
64,188.214269,544,30486
65,-69.91232,142,30628
66,-59.235796,1000,31628
67,-6.305826,1000,32628
68,-41.138709,1000,33628
69,-83.650462,1000,34628
70,-47.162991,99,34727
71,-118.129844,1000,35727
72,-63.811626,1000,36727
73,-123.452307,207,36934
74,-87.229023,101,37035
75,-22.333073,1000,38035
76,-26.835941,1000,39035
77,-79.232115,1000,40035
78,-0.140871,1000,41035
79,-32.595461,1000,42035
80,-170.68554,358,42393
81,-266.190518,842,43235
82,-28.237467,93,43328
83,-122.311384,134,43462
84,-123.357507,212,43674
85,-43.110817,1000,44674
86,-78.119863,771,45445
87,-115.788547,1000,46445
88,-59.435742,1000,47445
89,-89.700575,1000,48445
90,-51.49107,1000,49445
